Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003,SE_A13003B_001,SE_A13003B_002,SE_A13003B_003,SE_A13003C_001,SE_A13003C_002,SE_A13003C_003,ACS18_5yr_B15003001,ACS18_5yr_B15003002,ACS18_5yr_B15003003,ACS18_5yr_B15003004,ACS18_5yr_B15003005,ACS18_5yr_B15003006,ACS18_5yr_B15003007,ACS18_5yr_B15003008,ACS18_5yr_B15003009,ACS18_5yr_B15003010,ACS18_5yr_B15003011,ACS18_5yr_B15003012,ACS18_5yr_B15003013,ACS18_5yr_B15003014,ACS18_5yr_B15003015,ACS18_5yr_B15003016,ACS18_5yr_B15003017,ACS18_5yr_B15003018,ACS18_5yr_B15003019,ACS18_5yr_B15003020,ACS18_5yr_B15003021,ACS18_5yr_B15003022,ACS18_5yr_B15003023,ACS18_5yr_B15003024,ACS18_5yr_B15003025,ACS18_5yr_B15003001s,ACS18_5yr_B15003002s,ACS18_5yr_B15003003s,ACS18_5yr_B15003004s,ACS18_5yr_B15003005s,ACS18_5yr_B15003006s,ACS18_5yr_B15003007s,ACS18_5yr_B15003008s,ACS18_5yr_B15003009s,ACS18_5yr_B15003010s,ACS18_5yr_B15003011s,ACS18_5yr_B15003012s,ACS18_5yr_B15003013s,ACS18_5yr_B15003014s,ACS18_5yr_B15003015s,ACS18_5yr_B15003016s,ACS18_5yr_B15003017s,ACS18_5yr_B15003018s,ACS18_5yr_B15003019s,ACS18_5yr_B15003020s,ACS18_5yr_B15003021s,ACS18_5yr_B15003022s,ACS18_5yr_B15003023s,ACS18_5yr_B15003024s,ACS18_5yr_B15003025s,ACS18_5yr_B28003001,ACS18_5yr_B28003002,ACS18_5yr_B28003003,ACS18_5yr_B28003004,ACS18_5yr_B28003005,ACS18_5yr_B28003006,ACS18_5yr_B28003001s,ACS18_5yr_B28003002s,ACS18_5yr_B28003003s,ACS18_5yr_B28003004s,ACS18_5yr_B28003005s,ACS18_5yr_B28003006s
"17163503211","14000US17163503211","Census Tract 5032.11","Census Tract 5032.11, St. Clair County, Illinois","il","140","00","ACSSF","0008375",,,,,"17","163",,,,"503211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3961,3961,3844,2921,802,0,0,0,0,121,117,62,0,0,0,0,43,12,2230,2090,140,719,95,624,2498,351,2147,744,22,722,2931,8,0,0,0,0,0,0,0,0,0,0,0,0,59,39,488,87,236,420,413,697,360,92,32,136.9697,7.878788,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,31.51515,20.60606,89.09091,26.06061,48.48485,80,83.63636,94.54546,64.24242,27.27273,17.57576,1740,1520,24,1228,268,220,75.75758,78.18182,16.9697,100,63.0303,56.36364
"17163503301","14000US17163503301","Census Tract 5033.01","Census Tract 5033.01, St. Clair County, Illinois","il","140","00","ACSSF","0008376",,,,,"17","163",,,,"503301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625,3625,3432,2861,440,0,7,0,9,115,193,30,0,9,0,0,154,0,2092,1926,166,649,215,434,2324,467,1857,604,25,579,2627,45,0,0,0,0,0,3,11,0,0,57,0,0,12,36,538,208,318,558,310,321,160,32,18,152.7273,20,6.666667,6.666667,6.666667,6.666667,6.666667,4.848485,10.90909,6.666667,6.666667,40,6.666667,6.666667,9.090909,14.54545,81.81818,61.81818,55.15152,109.0909,65.45454,71.51515,44.24242,16.36364,11.51515,1657,1545,8,1324,213,112,88.48485,87.87878,7.878788,84.24242,55.75758,42.42424
"17163503304","14000US17163503304","Census Tract 5033.04","Census Tract 5033.04, St. Clair County, Illinois","il","140","00","ACSSF","0008377",,,,,"17","163",,,,"503304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6790,6790,6730,4689,1556,0,146,0,0,339,60,9,0,0,0,0,0,51,3381,3098,283,1639,414,1225,4245,639,3606,906,0,906,4741,0,16,0,0,0,0,0,0,0,0,32,0,83,0,78,1349,164,408,619,710,787,425,41,29,220.6061,9.090909,15.75758,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,23.63636,9.090909,47.87879,9.090909,31.51515,186.0606,53.93939,76.36364,129.697,122.4242,121.2121,96.9697,22.42424,20.60606,2683,2396,14,2220,162,287,117.5758,127.8788,12.72727,129.0909,68.48485,79.39394
"17163503322","14000US17163503322","Census Tract 5033.22","Census Tract 5033.22, St. Clair County, Illinois","il","140","00","ACSSF","0008378",,,,,"17","163",,,,"503322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7350,7350,7193,5841,1201,0,28,0,0,123,157,112,28,0,0,0,8,9,4004,3756,248,1353,69,1284,4428,311,4117,1351,53,1298,5301,19,0,0,0,0,0,0,0,0,0,29,79,60,66,36,1017,159,341,806,705,1085,771,128,0,187.2727,18.78788,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,25.45455,66.66666,36.9697,37.57576,24.84848,133.3333,49.69697,72.72727,120,118.7879,128.4848,112.7273,46.06061,9.090909,2948,2625,20,2451,154,323,104.8485,133.9394,20,125.4545,44.24242,96.9697
"17163503323","14000US17163503323","Census Tract 5033.23","Census Tract 5033.23, St. Clair County, Illinois","il","140","00","ACSSF","0008379",,,,,"17","163",,,,"503323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6971,6971,6565,5186,1058,0,220,0,0,101,406,283,0,0,0,0,123,0,3375,3345,30,1481,0,1481,4199,179,4020,1227,30,1197,4912,15,0,0,0,0,0,0,0,0,0,29,0,32,50,72,595,48,297,819,558,1258,727,272,140,191.5152,13.93939,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,21.21212,9.090909,18.78788,24.84848,56.36364,98.18182,27.27273,69.69697,150.303,97.57576,151.5152,108.4848,84.84849,55.75758,2695,2363,0,2218,145,332,93.93939,112.1212,9.090909,101.8182,55.15152,89.69697
"17163503324","14000US17163503324","Census Tract 5033.24","Census Tract 5033.24, St. Clair County, Illinois","il","140","00","ACSSF","0008380",,,,,"17","163",,,,"503324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6631,6631,6322,3568,2288,0,194,0,0,272,309,171,0,0,0,0,138,0,3788,3662,126,1723,421,1302,4306,490,3816,592,0,592,4342,15,0,0,0,0,0,0,0,0,0,19,19,39,88,44,683,137,276,799,440,1027,547,143,66,242.4242,14.54545,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,20,18.18182,36.36364,48.48485,32.12121,151.5152,55.75758,68.48485,137.5758,116.3636,145.4545,101.8182,61.21212,29.09091,2648,2378,30,2236,112,270,137.5758,154.5455,27.87879,153.3333,62.42424,86.06061
"17163503332","14000US17163503332","Census Tract 5033.32","Census Tract 5033.32, St. Clair County, Illinois","il","140","00","ACSSF","0008381",,,,,"17","163",,,,"503332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4774,4774,4599,3007,1403,20,26,0,0,143,175,104,0,0,0,0,0,71,2915,2694,221,576,65,511,3307,371,2936,891,0,891,3720,27,0,0,0,0,0,0,19,0,0,0,64,0,122,29,647,147,529,672,605,590,239,0,30,231.5152,25.45455,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,18.18182,6.666667,6.666667,6.666667,43.0303,6.666667,64.24242,22.42424,121.2121,47.27273,113.3333,144.8485,143.0303,115.7576,87.87878,6.666667,20.60606,2073,1833,19,1527,287,240,114.5455,129.697,18.18182,141.2121,80.60606,75.15151
"17163503334","14000US17163503334","Census Tract 5033.34","Census Tract 5033.34, St. Clair County, Illinois","il","140","00","ACSSF","0008382",,,,,"17","163",,,,"503334",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6096,6096,5737,3971,1479,0,108,0,33,146,359,59,0,0,0,0,79,221,3513,3427,86,1222,187,1035,3890,282,3608,984,0,984,4393,1,0,0,0,0,0,0,0,0,0,88,0,0,72,76,1137,102,246,495,735,981,438,18,4,207.2727,2.424242,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,49.69697,9.090909,9.090909,45.45454,37.57576,166.0606,40.60606,70.30303,99.39394,148.4848,145.4545,97.57576,18.78788,3.636364,2688,2504,0,2173,331,184,111.5152,116.9697,9.090909,151.5152,90.90909,56.36364
"17163503402","14000US17163503402","Census Tract 5034.02","Census Tract 5034.02, St. Clair County, Illinois","il","140","00","ACSSF","0008383",,,,,"17","163",,,,"503402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6617,6617,6397,3951,1835,0,220,0,0,391,220,135,0,0,0,0,12,73,3779,3542,237,1211,140,1071,4375,473,3902,1011,55,956,4795,140,0,0,0,0,0,0,0,0,0,12,12,83,45,29,966,120,463,604,492,1038,676,72,43,224.2424,90.90909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,10.90909,12.12121,35.15152,25.45455,22.42424,127.2727,40,89.09091,98.18182,94.54546,138.7879,124.8485,36.9697,24.84848,2932,2603,34,2287,282,329,135.7576,129.0909,22.42424,113.3333,84.24242,90.30303
"17163503404","14000US17163503404","Census Tract 5034.04","Census Tract 5034.04, St. Clair County, Illinois","il","140","00","ACSSF","0008384",,,,,"17","163",,,,"503404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6128,6128,5901,4527,906,0,167,0,24,277,227,146,0,0,0,0,0,81,2939,2859,80,2062,142,1920,3599,214,3385,425,0,425,3682,0,0,0,0,0,0,0,0,0,0,14,23,21,98,36,503,55,158,338,306,1097,892,93,48,142.4242,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,12.12121,23.63636,20,59.39394,20.60606,108.4848,23.63636,46.06061,70.30303,84.84849,100,93.93939,35.75758,29.09091,1938,1837,0,1817,20,101,86.66666,93.33334,9.090909,91.51515,13.93939,46.66667
"17163503411","14000US17163503411","Census Tract 5034.11","Census Tract 5034.11, St. Clair County, Illinois","il","140","00","ACSSF","0008385",,,,,"17","163",,,,"503411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3439,3439,3305,3010,273,0,0,0,0,22,134,43,0,4,0,0,72,15,1674,1607,67,840,334,506,1910,378,1532,555,32,523,2307,8,0,0,9,0,0,0,0,0,0,25,9,50,83,0,873,136,329,346,160,153,111,0,15,176.3636,10.90909,6.666667,6.666667,12.12121,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,23.63636,11.51515,23.0303,37.57576,6.666667,132.7273,46.06061,67.27273,62.42424,44.84848,46.66667,35.75758,6.666667,11.51515,1329,1159,0,836,323,170,110.303,97.57576,6.666667,87.27273,59.39394,56.36364
"17163503412","14000US17163503412","Census Tract 5034.12","Census Tract 5034.12, St. Clair County, Illinois","il","140","00","ACSSF","0008386",,,,,"17","163",,,,"503412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5463,5463,5290,4452,457,0,319,0,0,62,173,84,0,0,0,0,76,13,3013,2907,106,1009,55,954,3548,167,3381,812,44,768,3821,36,0,0,0,0,0,0,0,44,13,27,0,36,131,103,762,258,266,792,305,625,335,38,50,206.0606,28.48485,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,30.90909,12.12121,18.78788,9.090909,21.81818,45.45454,35.15152,125.4545,66.66666,66.06061,117.5758,66.06061,92.12122,76.36364,21.81818,27.87879,2214,2056,12,1892,152,158,125.4545,128.4848,13.33333,136.3636,49.09091,61.21212
"17163503413","14000US17163503413","Census Tract 5034.13","Census Tract 5034.13, St. Clair County, Illinois","il","140","00","ACSSF","0008387",,,,,"17","163",,,,"503413",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5905,5905,5867,3760,1815,0,74,19,34,165,38,22,0,0,0,0,16,0,3304,3151,153,1159,74,1085,3782,489,3293,964,34,930,4055,44,0,0,0,0,0,0,0,0,0,16,72,147,16,25,1035,99,237,893,553,640,259,0,19,216.9697,30.30303,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,15.75758,66.06061,74.54546,15.75758,23.0303,141.2121,41.81818,66.06061,161.8182,96.9697,119.3939,79.39394,9.090909,18.78788,2448,2236,0,1981,255,212,90.90909,95.15151,9.090909,124.8485,86.66666,64.84849
"17163503414","14000US17163503414","Census Tract 5034.14","Census Tract 5034.14, St. Clair County, Illinois","il","140","00","ACSSF","0008388",,,,,"17","163",,,,"503414",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4439,4439,4293,3051,968,0,69,0,0,205,146,30,52,0,0,0,64,0,2177,2014,163,945,174,771,2853,221,2632,641,35,606,3057,54,0,0,0,0,0,0,0,0,0,0,16,9,190,0,736,57,94,600,375,609,290,14,13,149.697,35.15152,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,17.57576,9.090909,69.69697,6.666667,138.7879,23.63636,32.72727,100.6061,76.9697,104.8485,78.18182,12.12121,14.54545,1739,1603,0,1444,159,136,86.06061,98.78788,6.666667,103.6364,43.63636,50.90909
"17163503800","14000US17163503800","Census Tract 5038","Census Tract 5038, St. Clair County, Illinois","il","140","00","ACSSF","0008389",,,,,"17","163",,,,"503800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184,1184,1139,902,105,0,39,10,0,83,45,34,11,0,0,0,0,0,221,199,22,468,39,429,672,34,638,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,42,56,31,157,254,15,17,58.78788,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,13.33333,3.636364,11.51515,18.18182,12.12121,26.06061,36.36364,9.090909,10.30303,335,332,0,322,10,3,32.12121,31.51515,6.666667,30.90909,9.090909,3.636364
"17163503903","14000US17163503903","Census Tract 5039.03","Census Tract 5039.03, St. Clair County, Illinois","il","140","00","ACSSF","0008390",,,,,"17","163",,,,"503903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3838,3838,3664,3254,193,0,125,0,0,92,174,47,33,0,9,0,62,23,1830,1723,107,1011,25,986,2327,58,2269,491,33,458,2523,43,0,0,0,0,0,0,0,0,0,0,0,8,0,12,350,55,197,285,268,683,495,109,18,129.0909,29.69697,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,7.878788,6.666667,13.33333,79.39394,24.84848,47.27273,47.87879,58.18182,78.18182,69.09091,30.90909,11.51515,1257,1224,9,1123,92,33,50.30303,49.09091,8.484848,53.33333,30.30303,14.54545
"17163503904","14000US17163503904","Census Tract 5039.04","Census Tract 5039.04, St. Clair County, Illinois","il","140","00","ACSSF","0008391",,,,,"17","163",,,,"503904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10835,10835,10167,7296,2052,0,321,0,0,498,668,419,36,0,0,0,198,15,4861,4606,255,3174,148,3026,6157,193,5964,931,48,883,6054,45,0,0,0,0,0,0,0,8,0,16,16,52,44,14,908,195,368,1001,878,1449,981,40,39,273.3333,29.09091,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,10.30303,7.878788,10.30303,16.36364,15.75758,30.90909,40.60606,13.93939,150.9091,76.9697,92.72727,173.9394,124.2424,163.6364,138.7879,25.45455,24.24242,3553,3278,0,3121,157,275,223.0303,204.2424,10.30303,192.7273,70.30303,75.75758
"17163503905","14000US17163503905","Census Tract 5039.05","Census Tract 5039.05, St. Clair County, Illinois","il","140","00","ACSSF","0008392",,,,,"17","163",,,,"503905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928,2928,2866,2866,0,0,0,0,0,0,62,18,0,0,0,0,0,44,1687,1610,77,608,20,588,1889,118,1771,431,85,346,2187,0,6,0,0,0,0,0,0,0,0,0,0,6,9,37,426,102,177,336,325,467,235,43,18,120,6.666667,5.454545,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,7.878788,21.21212,59.39394,44.84848,36.9697,66.66666,85.45454,81.81818,51.51515,21.21212,12.12121,1229,1141,8,1029,104,88,64.84849,63.63636,7.272727,60.60606,35.75758,37.57576
"17163503906","14000US17163503906","Census Tract 5039.06","Census Tract 5039.06, St. Clair County, Illinois","il","140","00","ACSSF","0008393",,,,,"17","163",,,,"503906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5244,5244,5037,4831,133,2,0,0,18,53,207,207,0,0,0,0,0,0,2673,2561,112,1094,25,1069,3035,135,2900,936,43,893,3859,38,0,0,0,0,0,0,0,2,5,92,36,7,57,23,897,107,378,551,427,747,406,16,70,129.697,23.63636,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,2.424242,6.060606,45.45454,23.63636,7.272727,22.42424,16.36364,112.7273,38.18182,98.18182,92.72727,83.0303,102.4242,80.60606,13.93939,37.57576,2096,1784,32,1627,125,312,87.87878,92.72727,21.21212,91.51515,57.57576,66.66666
"17163504001","14000US17163504001","Census Tract 5040.01","Census Tract 5040.01, St. Clair County, Illinois","il","140","00","ACSSF","0008394",,,,,"17","163",,,,"504001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4939,4939,4887,4775,25,5,71,0,0,11,52,52,0,0,0,0,0,0,2641,2583,58,1061,130,931,3024,164,2860,785,30,755,3507,6,0,0,0,0,3,0,0,0,27,21,9,36,106,5,1004,108,312,469,548,517,231,88,17,106.6667,6.060606,6.666667,6.666667,6.666667,6.666667,4.242424,6.666667,6.666667,6.666667,12.12121,10.90909,6.666667,18.78788,28.48485,4.848485,84.24242,26.06061,44.84848,63.63636,78.18182,70.30303,43.63636,29.09091,10.90909,1926,1692,7,1525,160,234,58.18182,60,6.060606,68.48485,39.39394,48.48485
"17163504002","14000US17163504002","Census Tract 5040.02","Census Tract 5040.02, St. Clair County, Illinois","il","140","00","ACSSF","0008395",,,,,"17","163",,,,"504002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5634,5634,5502,5399,17,0,52,0,0,34,132,127,0,0,0,2,0,3,2967,2836,131,1220,143,1077,3407,370,3037,969,96,873,4072,38,0,0,0,0,5,0,0,12,2,94,98,53,86,57,1221,305,470,611,423,401,177,15,4,116.3636,15.15152,9.090909,9.090909,9.090909,9.090909,4.848485,9.090909,9.090909,11.51515,1.818182,48.48485,42.42424,15.75758,34.54546,19.39394,93.93939,55.75758,75.15151,84.84849,54.54546,59.39394,45.45454,8.484848,2.424242,2231,1893,24,1467,402,338,64.84849,80.60606,15.15152,80,75.75758,52.72727
"17163504302","14000US17163504302","Census Tract 5043.02","Census Tract 5043.02, St. Clair County, Illinois","il","140","00","ACSSF","0008396",,,,,"17","163",,,,"504302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7612,7612,7474,6131,1159,18,27,0,0,139,138,120,0,0,0,0,6,12,3706,3636,70,1523,420,1103,4482,460,4022,1241,101,1140,5351,62,0,0,9,0,0,0,1,0,0,23,67,51,142,10,1309,227,415,649,574,910,712,110,80,217.5758,41.21212,9.090909,9.090909,11.51515,9.090909,9.090909,9.090909,2.424242,9.090909,9.090909,16.9697,40.60606,26.06061,60.60606,5.454545,155.1515,82.42424,84.84849,115.1515,115.7576,135.1515,131.5152,53.93939,49.09091,2954,2576,19,2085,472,378,129.697,126.0606,18.78788,123.6364,112.1212,88.48485
"17163504303","14000US17163504303","Census Tract 5043.03","Census Tract 5043.03, St. Clair County, Illinois","il","140","00","ACSSF","0008397",,,,,"17","163",,,,"504303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8240,8240,8121,7379,260,15,111,27,74,255,119,119,0,0,0,0,0,0,3941,3710,231,2404,241,2163,4716,227,4489,1064,83,981,5273,36,0,0,0,0,16,0,0,0,0,18,57,70,73,105,1265,236,326,781,593,1083,554,46,14,160.6061,25.45455,9.090909,9.090909,9.090909,9.090909,16.36364,9.090909,9.090909,9.090909,9.090909,18.18182,32.12121,45.45454,35.75758,37.57576,141.2121,71.51515,69.69697,112.7273,105.4545,166.0606,91.51515,24.24242,13.33333,2937,2565,19,2358,188,372,104.8485,112.1212,18.78788,109.697,56.9697,85.45454
"17163504351","14000US17163504351","Census Tract 5043.51","Census Tract 5043.51, St. Clair County, Illinois","il","140","00","ACSSF","0008398",,,,,"17","163",,,,"504351",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3346,3346,3300,2415,469,14,268,0,0,134,46,33,0,0,0,0,13,0,1540,1479,61,892,29,863,1904,92,1812,543,0,543,2315,0,0,0,0,7,0,0,0,0,0,8,0,13,0,12,238,61,119,171,263,720,592,76,35,81.21212,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,8.484848,6.666667,12.72727,6.666667,11.51515,49.09091,24.84848,38.78788,41.81818,50.90909,71.51515,70.30303,23.63636,17.57576,1307,1240,0,1151,89,67,44.84848,47.27273,6.666667,58.78788,32.12121,23.63636
"17163504352","14000US17163504352","Census Tract 5043.52","Census Tract 5043.52, St. Clair County, Illinois","il","140","00","ACSSF","0008399",,,,,"17","163",,,,"504352",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4561,4561,4390,3623,426,0,193,0,8,140,171,164,0,0,0,0,0,7,2362,2171,191,851,110,741,2833,249,2584,877,33,844,3198,8,0,0,0,0,20,0,0,0,29,17,34,47,9,23,629,81,328,525,334,699,382,18,15,127.2727,8.484848,6.666667,6.666667,6.666667,6.666667,13.93939,6.666667,6.666667,6.666667,20,12.12121,14.54545,29.69697,8.484848,16.36364,75.75758,28.48485,62.42424,72.12122,64.24242,97.57576,72.12122,12.72727,10.30303,1971,1721,34,1590,97,250,58.78788,60,20.60606,61.21212,27.27273,50.30303
"17163504353","14000US17163504353","Census Tract 5043.53","Census Tract 5043.53, St. Clair County, Illinois","il","140","00","ACSSF","0008400",,,,,"17","163",,,,"504353",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4282,4282,4125,3478,375,7,40,0,0,225,157,147,0,10,0,0,0,0,1915,1828,87,1231,14,1217,2660,31,2629,384,7,377,2776,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31,406,53,140,325,363,682,601,95,31,103.0303,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,27.87879,19.39394,75.15151,20,35.75758,87.87878,65.45454,76.36364,69.69697,30.90909,16.36364,1335,1315,0,1213,102,20,44.24242,46.66667,6.666667,56.9697,33.33333,13.93939
"17163504354","14000US17163504354","Census Tract 5043.54","Census Tract 5043.54, St. Clair County, Illinois","il","140","00","ACSSF","0008401",,,,,"17","163",,,,"504354",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6439,6439,5887,4342,1151,0,113,0,218,63,552,184,0,0,22,0,190,156,3410,3152,258,1434,120,1314,4292,400,3892,679,46,633,4506,0,0,0,0,0,0,0,0,0,0,62,12,0,11,13,773,131,271,1013,511,899,514,264,32,167.8788,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,37.57576,12.12121,9.090909,11.51515,12.12121,148.4848,58.18182,54.54546,188.4848,87.27273,172.1212,136.9697,104.2424,23.0303,2580,2422,76,2284,62,158,90.90909,104.2424,59.39394,95.15151,27.87879,43.0303
"17163504355","14000US17163504355","Census Tract 5043.55","Census Tract 5043.55, St. Clair County, Illinois","il","140","00","ACSSF","0008402",,,,,"17","163",,,,"504355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096,5096,4887,3996,479,0,199,0,8,205,209,120,0,0,0,0,72,17,2346,2199,147,1330,76,1254,3185,194,2991,560,12,548,3339,14,0,0,0,0,0,0,0,0,0,8,24,0,17,39,403,100,184,366,382,904,736,115,47,155.1515,13.33333,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,7.272727,15.75758,9.090909,15.75758,36.36364,100,49.09091,46.66667,82.42424,64.24242,86.06061,72.12122,28.48485,27.27273,1708,1679,0,1619,60,29,78.78788,80,9.090909,80,46.66667,15.75758
"17163504500","14000US17163504500","Census Tract 5045","Census Tract 5045, St. Clair County, Illinois","il","140","00","ACSSF","0008403",,,,,"17","163",,,,"504500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5486,5486,5482,47,5320,29,59,0,0,27,4,4,0,0,0,0,0,0,1839,1682,157,2046,1199,847,2769,1064,1705,671,196,475,2989,2,0,0,0,0,0,23,0,60,0,18,143,80,92,151,865,136,308,648,225,175,61,0,2,212.7273,3.030303,9.090909,9.090909,9.090909,9.090909,9.090909,21.81818,9.090909,47.27273,9.090909,14.54545,63.63636,43.0303,43.0303,60.60606,144.2424,57.57576,97.57576,123.0303,81.21212,67.27273,35.75758,9.090909,3.030303,1939,1303,2,962,339,636,129.0909,151.5152,3.030303,142.4242,100.6061,118.1818
"17163504600","14000US17163504600","Census Tract 5046","Census Tract 5046, St. Clair County, Illinois","il","140","00","ACSSF","0008404",,,,,"17","163",,,,"504600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807,1807,1802,35,1767,0,0,0,0,0,5,1,0,0,0,4,0,0,717,555,162,717,502,215,812,303,509,278,43,235,1015,5,0,0,0,0,0,13,0,0,0,40,35,104,68,13,296,13,71,268,26,51,12,0,0,90.90909,6.060606,6.666667,6.666667,6.666667,6.666667,6.666667,12.72727,6.666667,6.666667,6.666667,23.0303,22.42424,40,37.57576,11.51515,67.87878,7.272727,45.45454,72.72727,15.15152,21.81818,9.69697,6.666667,6.666667,866,529,3,326,200,337,66.06061,67.27273,3.636364,56.9697,59.39394,56.9697
